# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4 
TYPE F F F 
COUNT 1 1 1 
WIDTH 94645
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 94645
DATA ascii 
 -13.1964331 0.3356481 9.2019501
 -12.4746447 -0.1878230 7.9235897
 -13.6291656 0.3610042 8.9234686
 -12.8665895 0.2823278 8.6068716
 -12.3831301 -0.1329676 8.0023785
 -12.8373566 0.2848046 8.5494366
 -13.3317194 0.3370342 9.3018055
 -13.1843805 0.3315102 8.4540672
 -12.3505077 0.0747911 8.7818317
 -12.2891779 -0.0315405 8.7063551
 -12.2263746 0.1992365 8.4875641
 -12.4182835 -0.0813242 8.0514431
 -12.4534864 0.0764923 8.8917236
 -12.4405985 0.2463076 8.3851757
 -12.9973888 0.3329335 8.0485992
 -13.1564646 0.3472736 8.2801561
 -13.1677761 0.3471186 8.4853172
 -12.7566061 0.3278485 8.4676952
 -13.2059126 0.2368108 8.3008280
 -13.0227423 0.3396099 8.4221497
 -8.8013945 -0.6164404 5.6966786
 -11.3776760 0.2937653 6.8960276
 -11.4355669 0.3074268 6.6386075
 -11.3704634 0.3061751 6.6407638
 -11.4334393 0.3072641 6.6369147
 -11.3879490 0.3038253 6.6582718
 -8.4288387 -0.5697002 6.5126090
 -11.5607729 0.2614495 7.1899586
 -12.1179829 0.2709609 7.2572103
 -11.2805996 0.2524413 7.3662906
 -11.9713287 0.1379852 7.0209160
 -11.8349676 0.1001353 6.9400954
 -8.9863443 -0.4805149 5.8848858
 -10.7269201 -0.1345473 7.1791463
 -6.2457933 -1.1047004 -0.0542921
 -6.3629003 -0.6849930 3.9489698
 -12.4633284 -0.1603925 7.9998145
 -12.4081745 -0.0092515 8.8305397
 -13.4951534 0.3598875 8.7547903
 -13.5290041 0.2545978 8.6761475
 -12.5010700 -0.0083899 8.9376144
 -13.4646969 0.3557685 8.6121149
 -12.9045572 0.3337143 8.5229330
 -12.8799725 0.2817090 8.6188402
 -12.7136374 0.3182173 8.7394991
 -12.5226755 -0.0362830 8.9903612
 -12.4771032 -0.0863682 8.2395172
 -13.3542280 0.3398518 9.0400391
 -11.7576685 0.3081779 7.3687215
 -10.1538544 0.0240516 6.6860428
 -10.6714258 0.2809471 6.3306460
 0.6840892 -1.1298758 -2.1071618
 -11.4826021 0.2864165 6.7080598
 -13.8814793 0.2870511 9.1279516
 -12.7317104 -0.0215929 9.1899691
 -12.3806925 -0.0394893 8.3658895
 -12.5584698 0.1113110 8.9837580
 -12.8959455 0.0644191 7.7654061
 -12.6196604 0.2105180 8.7213659
 -13.5822582 0.3552184 8.7600937
 -13.5801764 0.3610768 8.8621674
 -13.3237410 0.3372943 9.1883383
 -13.7548933 0.2311805 8.9106846
 -12.6405392 0.1537141 9.0993109
 -13.3284569 0.3460312 9.0250654
 -13.1979399 0.3395556 9.0277052
 -13.5193005 0.2737085 8.6504850
 -13.6448698 0.2147084 8.7716522
 -12.3930321 0.0756777 8.8227081
 -12.4009523 0.0766416 8.8260193
 -12.7763653 0.2953627 8.6463356
 -13.3271246 0.2063460 8.3727674
 -13.1514940 0.1718515 8.1871452
 -13.5798779 0.3612725 8.8534222
 -12.0212450 0.0659546 8.3190365
 -12.8859882 -0.0215846 9.3757706
 -13.2687063 0.3603067 9.1717176
 -12.9049978 0.3183278 8.7258921
 -12.5781689 -0.1297419 8.1181564
 -11.6412249 0.2866312 7.6581211
 -11.5960636 0.2579074 7.2131867
 -12.0640459 0.3186018 7.3808436
 -10.9911203 0.0721907 7.4411016
 -12.2394609 0.2239736 8.2072134
 -12.6639042 0.3413638 7.8698921
 -11.7010994 0.3027492 7.4559007
 -12.6463966 0.1153484 7.6694121
 -12.8215246 0.2667712 7.9438963
 -13.7203493 0.3015748 8.9097366
 -13.4708672 0.3594885 8.6119051
 -13.7266417 0.2311608 8.8644629
 -10.8349285 -0.0365530 6.6323662
 -6.2523460 -1.1419910 5.1970806
 -8.9128304 -0.5607052 5.7604017
 -6.0855308 -1.0128573 5.2268052
 -11.5473375 0.1503519 6.6915846
 -10.9835567 -0.0858926 7.4169459
 -9.5283203 -0.0640290 6.2023993
 -11.9148846 0.3151681 7.1259513
 -12.9412794 0.3363470 8.1098881
 -12.4919853 0.3285256 7.8704052
 -12.4773035 0.3290175 7.6279917
 -11.6924248 0.2932990 7.4509201
 -12.5107183 0.2717781 8.1695175
 -11.1002016 0.0869758 7.5341425
 -10.4631710 0.0612496 6.9913602
 -11.1849737 0.0593954 7.7170076
 -11.9196901 0.2885412 7.4846697
 -10.6539860 0.0833425 7.0937285
 -12.5313044 0.2246749 7.6543870
 -12.0170937 0.1621667 7.1098313
 -11.7824249 0.3138690 7.1496005
 -8.8743658 -0.5475355 6.1092896
 -13.6515436 0.3619781 8.9423018
 -13.8683109 0.3209219 9.1283236
 -13.7722931 0.3603494 9.0024061
 -13.6909866 0.2693225 8.8698263
 -12.5219688 -0.2601381 7.9202747
 -12.5138693 0.0795012 8.9419785
 -13.6219578 0.3596556 8.9777718
 -13.6542263 0.2187187 8.8148632
 -13.5680094 0.3544268 9.0335464
 -13.2197828 0.3412488 8.8803177
 -13.5033293 0.3515697 8.8723059
 -12.7186756 0.0815843 9.1898746
 -12.8730516 0.2808173 8.6134853
 -13.1779346 0.3394553 8.8207493
 -13.3036146 0.3361052 9.2936974
 -13.4108582 0.3413997 9.3909931
 -12.9615545 0.3618811 9.1037645
 -12.2353745 -0.0892427 8.6545687
 -13.5871735 0.0806028 8.7411175
 -13.8158655 0.3362212 9.3978319
 -13.0816469 0.3410598 8.6509390
 -12.3059244 -0.1288988 8.1942272
 -12.3232737 0.2058161 8.3871651
 -12.3721542 -0.1214548 8.2413063
 -12.3165092 0.1156611 8.4461937
 -13.1243114 0.3377482 8.6830807
 -13.5243273 0.2497043 8.6860971
 -12.2592287 0.2303113 8.1615171
 -13.1855421 0.3389210 9.0199080
 -13.4427204 0.3580849 8.5905838
 -13.6286173 0.3716018 8.9073801
 -13.1788845 0.3366362 9.1993256
 -12.5337238 -0.0850516 8.3685036
 -12.4848452 0.2016110 9.0467319
 -13.3631468 0.3463533 9.2371960
 -12.6959839 0.1316719 9.1727238
 -12.6684237 0.0804414 9.1458836
 -12.9514236 0.3167029 9.0251217
 -13.9763813 0.2954095 9.2742758
 -12.6284084 0.2058172 9.1120472
 -12.7355566 -0.0187660 9.1935606
 -12.6376152 0.1524877 9.0999804
 -13.5777903 0.3532944 9.1373253
 -12.7371292 -0.0192020 9.1928558
 -11.9985237 0.3214185 7.2273273
 -11.5557919 0.2788260 7.1698623
 -11.7504377 0.2915488 7.3624206
 -11.1048021 -0.0040224 7.5382237
 -10.9783106 0.0670899 7.4324436
 -11.6879015 0.3017384 7.4441347
 -12.6260548 0.3264157 8.0753689
 -12.5023823 0.3225715 8.0233612
 -12.5601492 0.0875156 8.0474186
 -10.7591038 0.0274589 7.2378373
 -12.1186590 0.0175338 7.0433469
 -8.9712791 -0.6234462 6.0165319
 -11.5692425 0.2575893 7.1969252
 -8.9732037 -0.5896416 5.8776679
 -8.9748878 -0.6883357 5.8707566
 -8.9257765 -0.6026285 5.8538718
 -8.8780928 -0.5134431 5.8336635
 -6.9964294 -0.5544758 4.4744773
 -11.8790073 0.0240696 6.8873196
 -8.8870516 -0.5097929 5.8328819
 -11.7574358 0.2579397 7.3950229
 -6.3720689 -0.8059186 4.0804563
 -11.7896166 0.3125404 7.1562238
 -6.2148037 -0.8801805 3.9054830
 -11.1379757 0.2870298 6.4464636
 -7.3089571 -0.5375684 4.7210002
 -8.9446840 -0.4630493 5.8261337
 -11.3596649 0.3157521 6.6161799
 -9.3458700 -0.0359837 6.0848641
 -10.4084034 -0.1617175 5.8741097
 -10.3249235 0.2204265 6.2331281
 -8.4969063 -0.4921407 6.0728464
 -8.1700001 -0.4979906 5.3306613
 -10.4433603 0.2186320 6.3988843
 -10.6206121 0.2544265 6.4186225
 -11.4543781 0.2655695 7.0696182
 -10.4620857 -0.1480309 5.9281125
 -12.8206978 -0.1057995 7.9622602
 -13.5222883 0.3582948 8.8415041
 -12.6926088 -0.0589462 8.0888433
 -13.5462418 0.2767839 8.6675730
 -11.9313335 0.0655739 8.3701220
 -12.7017384 0.3259638 8.3915501
 -13.4569445 0.3564026 8.6027699
 -13.5021191 0.2785797 8.5855255
 -12.5184612 0.0687188 8.2940636
 -13.2477865 0.3132820 8.3277512
 -12.4687157 0.3143883 8.2871580
 -12.4933662 0.2893187 8.3042040
 -12.4077358 0.2666634 8.0473976
 -12.3648558 0.2676706 8.0234041
 -11.5053787 0.0925928 7.8573070
 -12.7167130 0.2188933 7.8123388
 -12.3919859 0.3249870 7.8367338
 -12.7316189 0.2182629 7.8370066
 -12.7296810 0.3360751 7.8754945
 -12.4876261 0.3279409 7.8721371
 -12.6819258 0.1187670 7.6823854
 -12.7519999 0.1849905 7.8537621
 -12.3649950 0.2714349 8.0250759
 -12.7315874 0.2563868 7.8137698
 -11.6955528 0.2975989 7.4507055
 -12.3531141 0.0431388 7.3513374
 -12.5708828 0.1165240 8.0555782
 -12.3385229 0.0402248 7.3288574
 -13.2783041 0.2550580 8.3699160
 -12.5424852 0.2292509 8.2589312
 -12.6253910 0.1836968 8.4000816
 -12.8113613 0.3322223 7.9302974
 -13.0228882 0.3339351 8.1663923
 -12.8510485 0.1777603 7.9354701
 -12.4971266 0.2508089 8.1793289
 -12.5348234 0.2772473 8.2177305
 -12.8593054 0.2794094 8.5469131
 -12.8247833 0.3320607 8.2831078
 -12.7659187 0.2845957 8.5102491
 -12.8727360 0.3342406 8.2583628
 -11.4518852 0.2871137 7.5081067
 -11.1061497 0.0873733 7.5367289
 -11.4478521 0.2896942 7.5043044
 -10.9014282 0.1175193 7.1985083
 -9.9711599 -0.0604796 6.8329544
 -11.7577610 0.2442339 6.8726730
 -11.7873564 0.3135592 7.1544223
 -11.7570353 0.2909426 7.3665218
 -12.4342871 0.2891611 8.0845146
 -12.4726362 0.2749509 8.1232557
 -12.4348211 0.2718934 8.0811090
 -12.8076334 0.2683554 7.8206992
 -11.1770201 -0.0274213 7.8396206
 -12.3467503 0.2406134 7.4585476
 -11.6934881 0.2763168 7.3114686
 -10.2451506 0.0324424 6.7413917
 -12.5254841 0.3383442 7.7277832
 -10.8802776 0.2688743 6.9972391
 -12.8400192 0.3303976 8.2964096
 -12.9924803 0.1191501 8.0017452
 -12.4717846 0.2794266 8.1540680
 -12.8039465 0.2427294 8.5357161
 -12.5402250 0.0016240 7.9796090
 -12.8159952 0.2469734 8.5340052
 -12.1589947 0.1993955 8.5432901
 -12.8248301 0.2490416 8.5388231
 -12.2384462 0.2009455 8.4903994
 -12.5360155 0.2785568 8.1986046
 -12.8873682 0.2854625 8.5886536
 -12.9393091 0.3489596 8.0580988
 -12.8248653 0.3273138 7.9608784
 -12.9538689 0.3360142 8.1146441
 -12.4142361 0.2512444 8.2253313
 -12.1080275 0.2050785 8.1370249
 -12.7404881 0.2704985 7.8281217
 -12.7101545 0.2371484 7.7763066
 -12.7704096 0.3229976 8.4568329
 -12.5568085 0.0659440 8.0412426
 -12.8583088 0.2796991 8.5541973
 -12.7549591 0.3248715 8.4487925
 -13.2754393 0.2408729 8.3633747
 -13.2427511 0.2714593 8.3402834
 -13.1045065 0.3450514 8.2313776
 -13.1574230 0.3367341 8.1908131
 -9.9484463 0.1953082 6.4006729
 -10.3815584 0.2195995 6.3694491
 -10.7928553 0.1039329 5.9129143
 -9.1334152 0.0314599 5.9446120
 -9.8391752 0.1920419 6.3614402
 -10.3611641 0.2200790 6.3560386
 -10.5484352 0.2233402 6.8122821
 -10.9963446 0.2938277 6.2277031
 -9.7639666 0.0869161 6.4459720
 -10.4258318 0.1103108 6.7418633
 -11.0109873 0.2976449 6.1072054
 -10.4533529 0.2680079 6.3152909
 -11.7155037 0.2671800 7.4447360
 -11.4356394 0.2859306 7.0626249
 -6.4669867 -1.2900476 0.7926625
 -4.8201571 0.0379348 1.9040076
 -12.4931574 -0.0278188 7.9501333
 -13.2383327 0.2461621 8.3362627
 -12.7806053 0.1686329 7.8334093
 -12.5815735 0.0114446 8.0221119
 -12.2302561 0.2011878 8.4866343
 -12.5279970 0.3012523 7.6402965
 -10.9726295 0.0905526 7.4191093
 -6.9161940 -0.6709535 4.4690323
 -9.8231640 -0.0116406 6.5620713
 -6.4145298 -0.9037807 3.8044524
 -6.3275228 -0.7338269 3.4392555
 -6.5033450 -0.8663375 3.7815475
 -12.5285664 0.3013482 7.6407208
 -5.2623696 0.0479962 2.2640705
 -8.8243132 -0.5670070 6.0194874
 -13.2735291 0.2753402 8.3689432
 -12.5322361 0.1511301 8.9773483
 -13.1495686 0.1713513 8.1818132
 -12.3598795 -0.1603110 7.1746454
 -11.7610559 -0.4129323 5.6458306
 -13.4464483 0.3475536 9.1387777
 -13.8118801 0.2692220 9.0485859
 -13.4080057 0.3496578 9.2569885
 -13.7407217 0.3590415 9.0218077
 -13.5108910 0.3540646 9.0532751
 -12.6635618 0.3316418 8.1915560
 -12.5414963 0.2764868 8.2226238
 -12.3730841 0.2076175 8.4628811
 -12.8339005 0.0453885 7.8343401
 -12.7520552 0.3566402 7.9164848
 -12.6974936 0.2179713 7.7803006
 -13.3326464 0.2446912 8.3915310
 -12.3190117 0.2048144 8.4396906
 -12.1589098 0.1947315 8.5294113
 -13.3144484 0.3086261 8.4215527
 -13.3728256 0.3545237 8.8995285
 -13.1892548 0.3386787 9.0159092
 -12.8679113 0.3208117 8.9824696
 -13.3737221 0.3538166 8.9000540
 -13.5907593 0.3639803 8.6821127
 -13.5181522 0.3531825 8.7439232
 -13.2016478 0.3344762 9.2023525
 -13.5808344 0.2705742 8.7239151
 -13.5968962 0.3592893 8.9173365
 -12.4671354 0.1441661 8.9333296
 -10.7460470 0.2164967 6.0464449
 -10.3907747 0.2633073 6.3889670
 -9.5380449 -0.0609308 6.2085929
 -10.4561710 0.2429958 6.3177428
 -10.3798218 0.1990451 6.2543612
 -13.4441576 0.3481430 9.1370420
 -13.7343464 0.3578518 8.9716635
 -13.4500017 0.3472694 9.1408110
 -12.6146908 -0.0935716 8.0530443
 -12.4980249 -0.0583629 8.0374088
 -13.1524191 0.3478103 8.2743254
 -13.1674337 0.3471267 8.4815979
 -13.0136290 -0.0307254 8.1609154
 -12.8724337 0.2830511 8.6139917
 -12.9639406 0.3360327 8.4523840
 -12.5768652 0.2010228 7.6954284
 -12.6605682 0.3415128 7.8633332
 -12.5324936 0.3012041 7.6454501
 -12.4947338 0.2624984 8.1652365
 -12.7671318 0.2414398 7.8203063
 -12.5838709 0.2543755 7.6875691
 -12.2904673 0.0679232 7.2906432
 -11.6842098 0.2590948 7.4510412
 -11.7628927 0.2752983 7.3679166
 -13.8222990 0.2582622 9.0178156
 -13.8003035 0.2675255 9.0090981
 -13.8162394 0.2690719 9.0579605
 -13.5971289 0.3565847 8.8149061
 -13.8531265 0.2816529 9.0919695
 -13.4987469 0.3508684 9.0500660
 -13.4888277 0.1113193 8.5064602
 -13.8476896 0.2434644 9.0511618
 -12.9039822 0.3241412 8.9380169
 -12.4120684 0.0776776 8.8306713
 -12.6640997 -0.0089045 9.1376743
 -9.5210953 0.1873021 5.1227422
 -11.0915155 0.1553693 7.5337772
 -11.1031561 0.0877684 7.5356255
 -12.0120163 0.3349910 7.2198939
 -12.0504723 0.3184263 7.2220650
 -11.9601068 0.3151483 7.1429057
 -11.7299728 0.2537726 7.4081831
 -12.5660343 0.3371287 8.0286455
 -12.5817842 0.3697873 8.0964279
 -12.5644255 0.2805579 8.2720566
 -12.9327841 0.3454499 8.0729475
 -12.8331032 0.3439737 8.0431089
 -12.3893347 0.2841598 8.1427422
 -12.9103346 0.2433358 7.9327707
 -12.7931194 0.3093118 7.9983144
 -11.0217991 -0.0139807 7.4836903
 -11.7349100 0.2634736 7.3553505
 -11.6645470 0.2631830 7.4357142
 -11.1505690 0.0752765 7.5760927
 -9.1597767 0.0370285 5.9565234
 -8.6603422 -0.5557966 5.6001105
 -5.9104376 0.0632540 3.4000673
 -5.4090338 -0.2515591 3.3529975
 -5.5550132 0.1452281 2.6564333
 -5.2919359 -0.1580836 2.8640537
 -4.5147762 -0.4037502 2.3851981
 -0.6260328 -0.9052189 -1.5665716
 -5.2864666 -0.1690371 2.8768427
 -5.5942740 0.1593446 2.5627031
 -2.2693181 -0.7200211 0.0833845
 -4.5528593 0.0524779 2.0063906
 -5.4306164 0.1391984 2.0070448
 -10.7246504 0.1277261 7.2264619
 -11.5610838 0.2638193 7.1881061
 -11.6037207 0.3086138 6.8484955
 -11.4409323 0.2838906 7.0666018
 -11.4429684 0.2946675 7.0652223
 -11.5454617 0.3070544 7.0465455
 -8.4316626 -0.4776353 6.4644279
 -10.2943926 0.1966962 5.7189684
 -9.0793419 0.0390930 5.8884025
 -10.5331993 0.2079381 5.8381891
 -10.3018637 0.2090817 6.1957736
 -9.4315948 -0.0643199 6.2079449
 -9.4000273 0.0756374 6.1780076
 -9.3307066 -0.0450839 6.0871115
 -10.7457285 0.0766023 7.2742839
 -6.0620961 -1.1031064 5.3171716
 -11.5464668 0.2888831 7.1647596
 -10.4294558 0.0523416 6.8094425
 -11.7819958 0.2039318 6.9050255
 -11.3425264 0.2600226 6.5229249
 -8.8636713 -0.5500535 6.1055980
 -11.3023720 0.0539930 7.6842756
 -12.3344736 0.3252139 7.4866114
 -11.1708889 -0.0071953 7.6041937
 -12.5672007 0.2507034 7.6661258
 -11.4538555 0.2843446 7.5121188
 -5.3728662 -0.1469905 2.8702581
 -5.4166498 -0.0643418 2.9343634
 -5.7519689 0.1327092 2.9097395
 -6.0620723 0.1731586 2.4862142
 -11.7365847 -0.0322351 6.7289791
 -11.7397184 0.2631274 7.3580565
 -12.3498745 0.2406569 7.4650493
 -12.0161562 0.1469505 7.0873737
 -12.0190592 0.3201511 7.3895788
 -10.7651758 0.2243541 7.0670514
 -11.7323799 0.2530663 7.4098892
 -11.0392389 0.1660256 7.5155730
 -10.9651432 0.0854927 7.4171729
 -11.7145052 0.2497314 7.3525438
 -11.2959385 0.0648791 7.6902423
 -11.6310349 0.2591688 7.2666101
 -11.7201490 0.2491503 7.3530865
 -11.1769485 0.2532736 7.6152611
 -11.7337847 0.2951654 7.3531046
 -12.3607454 0.2717990 7.4391460
 -11.1976967 0.2528579 7.6203604
 -12.1701689 0.2138933 7.2688742
 -7.1398020 -0.5541111 4.6164784
 -10.8293371 0.1247096 6.0333700
 -10.3227758 0.2696139 6.2018361
 -10.7817650 0.2893710 6.2605920
 -6.2893686 -0.9145678 3.8406894
 -7.4690895 -0.0901797 4.5658770
 -10.7279558 0.2577167 6.0125537
 -12.8579130 0.2750089 8.5827360
 -12.3430862 0.2582881 8.0582666
 -12.9211874 0.2632386 7.9893022
 -12.9283533 0.2667584 8.0126352
 -12.3832083 0.2308223 8.1756601
 -12.5014095 0.2637934 8.1495466
 -11.2977552 0.0675587 7.6910214
 -12.9359760 0.3380923 8.1323328
 -12.8780622 0.3353519 8.0629396
 -13.0541878 0.2859524 8.0907822
 -12.8255529 0.0647646 7.6979260
 -11.9341288 0.3249514 7.1819220
 -12.6253996 0.3216379 8.0668488
 -12.7045822 0.3254285 8.2772875
 -12.6120615 0.3292523 8.0691509
 -12.2625799 0.2268829 8.2146683
 -12.3363438 0.2092962 8.3894310
 -13.0449219 0.3427981 8.1833658
 -12.9233627 0.3405833 8.1280909
 -12.9492502 0.3431743 8.0505180
 -12.9351912 0.1822815 7.9923620
 -12.8679523 0.3351435 8.2528925
 -12.2651806 0.2265443 8.2154150
 -12.3387766 0.2091323 8.3903017
 -12.9685602 0.1785489 7.9950871
 -12.7513943 0.2980602 8.4366713
 -12.5103827 0.2834699 8.1828918
 -12.7440405 0.3294414 8.3753424
 -12.5441122 0.0586060 8.1506128
 -12.1441231 0.1948508 8.5247307
 -12.4450188 -0.0043941 8.0505972
 -13.5989170 0.3594785 8.7016478
 -13.5450745 0.2215493 8.6385117
 -13.0399857 0.3332210 8.8584070
 -13.3905830 0.3597937 8.6326675
 -12.6882019 0.2788253 8.4086266
 -13.0894804 0.3313720 8.5088968
 -12.3786583 0.2072850 8.4830580
 -11.8728924 0.0215706 7.7146993
 -12.3486528 0.1443960 8.7990961
 -12.6493425 0.2271091 8.8328800
 -12.8859625 0.2902836 8.6358099
 -12.9628735 0.3479506 8.4558697
 -9.0852537 -0.4150926 6.2926545
 -6.3370624 -0.9742765 -0.0258169
 -6.4600325 -0.9481546 0.1370854
 5.3089042 -3.3541303 1.0472333
 -6.2921448 -0.9526398 -0.0758639
 -10.6022644 0.2810260 6.0245194
 -10.3653975 0.2691465 6.0787654
 -6.3994188 -0.6899396 3.9769309
 -10.6805534 0.2330307 5.9688578
 -10.5558634 0.1717800 5.8706689
 -9.7661867 0.0849051 6.4434695
 -6.1264176 -0.8489286 3.9051619
 -10.3751898 0.2289216 6.3848519
 -9.7801104 0.0852009 6.4482598
 -10.7723751 0.2846527 6.3607140
 -6.4688182 -0.8661018 3.7604492
 -8.3071165 -0.0856401 5.1743183
 -10.5245838 0.2689897 5.8919811
 -6.1854458 -0.8877734 3.8901825
 -6.2395778 -0.7315001 3.8821037
 -12.7708464 0.2687342 8.4499578
 -12.2221050 0.1983657 8.4906807
 -12.3009062 0.2028830 8.4391022
 -13.1208525 0.3465120 8.2626133
 -13.1376820 0.2074165 8.1727638
 -13.3204250 0.2049016 8.3353157
 -12.9815121 0.0587354 7.9930243
 -12.3847609 0.2047819 8.4183474
 -13.3139620 0.2040034 8.3255281
 -12.2067537 0.0731880 8.6158390
 -12.8267841 0.3237540 8.6760921
 -12.2038155 0.0726445 8.6164064
 -7.4962912 -0.1268382 4.5746460
 -10.4447432 0.0491720 6.9727678
 -8.9216356 -0.5410347 5.9870725
 -11.4014187 0.3150400 6.6636777
 -11.4218283 0.2906462 6.6366072
 -6.8120165 -1.2029449 1.3761420
 -6.8252053 -1.1843851 1.4299486
 -11.5652657 0.2626145 7.1908264
 -11.8550711 0.3105618 6.9965997
 -11.7888517 0.2037281 6.9152985
 -10.8087912 -0.0221669 7.3004756
 -10.4273481 0.1036893 6.9703221
 -9.9129915 -0.0981157 6.8850012
 -9.9230623 0.0388364 6.5373044
 -4.5078349 -0.2306989 1.1758996
 -3.5750635 -0.3989536 1.4106156
 -4.8821955 0.0414643 1.4301262
 -5.0699902 0.1460722 1.6874536
 -0.8101599 -1.0389360 -0.2668318
 -4.1040277 -0.1127059 1.8425151
 -5.0542822 0.0710619 1.5785508
 -5.0456719 0.1379053 1.9237872
 -8.1829472 0.2271402 4.1473336
 -8.0744486 0.2193009 3.9478023
 -8.1218910 0.0429407 3.9858820
 -7.4286957 0.0352980 4.4666114
 -11.5596914 0.2869445 7.1741157
 -12.0996485 0.3202003 7.2440200
 -11.8168449 -0.0136658 6.8246059
 -11.7254658 0.2518760 7.4058228
 -12.0153666 0.1626727 7.1081285
 -11.9997768 0.1456949 7.0644693
 -11.8068714 -0.0155845 6.8128567
 -12.0466700 0.3210118 7.3618498
 -8.7750349 -0.4146976 6.5607338
 -10.5328684 0.0689679 7.0015407
 -11.4271021 0.2917934 6.6290722
 -8.3698082 -0.5473579 6.4291449
 -9.5433226 -0.0600313 6.2071519
 -10.3177586 0.2679554 6.2004027
 -11.8766117 0.3121509 7.0995212
 -11.3946571 0.3031573 6.6653147
 -11.3930521 0.1991001 6.5714588
 -6.6478348 -0.8713158 4.0219460
 -6.2467508 -1.3302376 0.5604478
 -10.5814810 0.2815787 5.9998498
 -7.5165248 -0.1088672 4.5813532
 -10.7067623 0.1188580 5.9803066
 -10.6871700 0.1192162 5.9683933
 -10.7257166 0.2711587 6.1270967
 -7.1294184 -0.5825207 4.2414393
 -10.4807024 0.2830270 5.9378424
 -8.9526196 -0.4878418 5.7716622
 -9.7709475 0.0804763 6.4418483
 -8.8977900 -0.4648621 5.7272873
 -10.7395487 0.2056096 5.9606209
 -10.4403057 0.2311492 6.2973962
 -10.8014603 0.2884117 6.2791967
 -10.7509251 0.2881314 6.3483000
 -8.8880253 -0.2150750 5.6615901
 -6.5686078 -0.4859127 3.9044085
 -6.3395100 -1.2346430 1.0260913
 -6.4740844 -0.6886501 3.6646619
 -7.6537075 0.1960112 4.4758925
 -5.9526248 -0.6866812 3.8304935
 -7.5879893 0.1629594 4.4419136
 -6.5247707 -0.3921461 3.7507646
 -7.3637161 -0.6035659 4.9057355
 -9.6075029 0.2647766 5.3204870
 -6.6898198 0.1106805 3.7053113
 -9.7208500 0.1910963 5.4920449
 -7.0516748 0.2014423 3.1661627
 -7.2685170 0.1596082 3.4289312
 -7.0423312 0.1270688 3.9639313
 -7.1996098 0.1651250 3.2220416
 -6.8261318 0.1133558 3.7968817
 -6.0025535 0.1704029 2.4613631
 -6.0286670 0.1346646 2.4563167
 -8.0413084 -0.2274185 5.0319128
 -9.0516043 0.2362269 5.3591890
 -8.8687716 0.1662223 5.4014049
 -9.3827991 0.2534241 5.0781136
 -8.8556805 0.1022250 5.4002771
 -9.0668736 0.0451594 5.8790965
 -9.5797815 0.2629279 5.1361027
 -10.5165405 0.1980274 5.8831773
 -6.4444246 -0.7070953 3.9075041
 -6.2722683 -0.7045190 3.8994606
 -10.2806358 0.2501012 5.7298307
 -6.5546021 -0.8093150 3.8380783
 -7.6627827 0.1981135 4.4820471
 -8.7503290 -0.4912465 2.3738468
 -10.3119745 0.2511286 6.1900191
 -6.1572342 -0.7417142 3.8387260
 -8.7539444 0.2263191 4.5017376
 -8.3944168 0.1215286 5.0170918
 -6.8260179 -0.4844844 3.5354419
 -7.5859365 -0.2331499 4.6277633
 -6.5423431 -0.3825701 3.4322922
 -7.6148086 0.1842507 4.5296135
 -7.1246481 -0.3101930 4.3515429
 -1.7389674 -0.9196458 -2.2868249
 -8.5688353 0.1301736 4.3216434
 -6.8178773 -0.3625080 3.5826464
 -8.5819464 0.1299910 4.3376002
 -6.8360763 -0.0976300 3.9704614
 -5.7869954 -0.0744187 3.2181447
 -6.6732836 -0.4693532 3.5697775
 -7.2448068 0.2919610 3.7338679
 -12.4091587 0.2854698 8.0494537
 -12.4693966 0.2390381 8.1482925
 -11.2058229 -0.0236343 7.8474751
 -12.4783888 0.2741672 8.1259499
 -12.8972301 0.2076901 7.9867234
 -12.3810997 0.2897449 8.0366545
 -12.4154434 0.2912656 8.0808430
 -12.3543110 0.2744485 8.0209188
 -12.7459707 0.1745665 7.8257747
 -12.3915901 0.2534856 8.1732903
 -12.5126657 0.2720878 8.1698933
 -12.5059938 0.2677777 8.1591921
 -12.7586594 0.2711497 7.8210087
 -11.0646076 -0.0796157 7.5127373
 -11.0115080 0.0714673 7.4422445
 -10.8184929 -0.0034824 7.3100014
 -10.8801641 -0.0144989 7.3716903
 -11.3789177 0.2509928 7.3969083
 -9.8117208 0.0553725 6.4390054
 -9.6174307 0.0418885 6.3385806
 -11.7277479 0.2542748 7.4075522
 -11.7553883 0.3069060 7.3702564
 -7.7101808 -0.7969773 2.8535373
 -3.9154117 -1.2667254 -0.3738271
 -5.6811323 -1.2916924 0.6900527
 -6.6688643 -1.1058058 0.6275387
 -6.6012759 -1.1137073 0.5397940
 -6.7233310 -1.0642346 0.6834909
 -13.1902828 0.2646689 8.2914829
 -12.1089334 0.1951096 8.4472790
 -13.3887043 0.2536287 8.4476833
 -9.3541651 -0.0679922 6.0670357
 -8.8569555 -0.5164320 5.8288393
 -6.4211540 -0.8355088 3.5456388
 -11.1730928 0.2947581 6.4398708
 -6.5121589 -0.7789813 3.6367068
 -9.9238319 0.0119016 6.5614715
 -11.4003420 0.0713087 7.7411385
 -11.8443785 0.1248310 7.2490396
 -11.8514652 0.3083630 7.0084262
